Source,Target,Type,Weight,Timeset
0xddcc629c76f311d894b7c2953942a8652df2985d,0x317ae739a6483d7a7514af8791f1fb709969b988,Directed,570.839519859,2021-05-01T08:41:51
0x6c8917547a0dd8d3a9658de9176837cfa9dd8933,0x2b8e9d6b5a26c2837d44223f9fdb6d25ea31d081,Directed,313.961735922,2021-05-01T08:41:51
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xc4b0d0a7717905d342926958453e0654806850bb,Directed,998.969159753,2021-05-01T08:41:51
0x1439b4d5a72343b68f12398c649df99d76b2af53,0x35f5a3f01bb9cac58796b2c44b310fcf97a21e69,Directed,285.419759929,2021-05-01T08:41:51
0x68e7589134a235c00c11bd3a49dfa5ee9625b87d,0x64072ae2095677ab7e8df63e1fbae89b6366d6b4,Directed,245.460993539,2021-05-01T08:42:25
0xdb4df088e85e5d66d2d2ab451d5ead618c124305,0xf9438411e52db409408e3492a79f8aa9d4798294,Directed,542.297543866,2021-05-01T08:42:25
0x5e6975dd6d81f76872f094e0c595927e58832332,0x85c05679d22c5e5253403fa83119dd65f5f8b0e1,Directed,485.21359188,2021-05-01T08:42:25
0x75b772f2bb4f47fbb31b14d6e034b81cb0a03730,0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,Directed,285.419759929,2021-05-01T08:42:32
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,285.419759929,2021-05-01T08:43:04
0x230d3d9c0f122a11fddf8d63eb9cb567c5b6b994,0x91215714613ec4554eadc9563669751cbcf265d0,Directed,856.259279788,2021-05-01T08:43:04
0x1439b4d5a72343b68f12398c649df99d76b2af53,0xb9f278fe221ccce7b3fbb8a8c1dc5bff49918054,Directed,268.294574334,2021-05-01T08:44:10
0x4d1572ea399cfcb0a4b25b364df2c5ba68697e18,0xe91cbc483a8fda6bc377ad8b8c717f386a93d349,Directed,285.419759929,2021-05-01T08:44:32
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xbafae6afa1f7b0001860f627354130c859031b76,Directed,285.419759929,2021-05-01T08:44:32
0xd20ce27f650598c2d790714b4f6a7222b8ddce22,0x1b523dc90a79cf5ee5d095825e586e33780f7188,Directed,428.129639894,2021-05-01T08:44:42
0x04c52bd080ecf149c16940379ce0b55e466b32c1,0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,Directed,285.419759929,2021-05-01T08:45:03
0x8818d0c53d6f27ccfbed2690c7a65fdb1d94f351,0x821020d081652df0a704822897c1fa064963304f,Directed,456.671615887,2021-05-01T08:45:03
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,328.232723919,2021-05-01T08:45:15
